elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
300.001616, 10.000039, 364, 716, 1684.2, 1595, 2444, 3248, 23547, 23547, 0
310.00173, 10.000114, 362, 707, 3144.0, 1599, 11376, 27886, 60854, 60854, 0
320.001608, 9.999878, 387, 752, 1922.7, 1510, 3558, 16337, 22572, 22572, 0
330.001627, 10.000019, 385, 688, 1312.6, 1140, 2170, 3392, 4782, 4782, 0
340.001661, 10.000034, 398, 860, 1480.0, 1331, 2223, 3316, 4058, 4058, 0
350.001718, 10.000057, 353, 844, 1527.6, 1293, 2230, 3598, 21332, 21332, 0
360.001713, 9.999995, 377, 837, 1643.8, 1563, 2499, 3508, 4588, 4588, 0
370.001863, 10.00015, 374, 839, 1755.5, 1721, 2600, 3477, 4588, 4588, 0
380.00178, 9.999917, 346, 902, 1863.1, 1863, 2756, 3894, 5205, 5205, 0
390.00173, 9.99995, 366, 757, 1893.7, 1847, 2914, 4001, 9330, 9330, 0
400.001596, 9.999866, 380, 763, 1784.5, 1801, 2673, 3353, 4729, 4729, 0
410.001619, 10.000023, 388, 819, 1893.8, 1886, 2755, 3883, 7815, 7815, 0
420.00162, 10.000001, 368, 735, 1676.7, 1607, 2476, 3599, 5783, 5783, 0
430.001566, 9.999946, 373, 672, 1592.6, 1514, 2491, 3586, 5683, 5683, 0
440.001634, 10.000068, 388, 662, 1516.3, 1383, 2658, 3301, 4390, 4390, 0
450.001766, 10.000132, 392, 771, 1430.5, 1320, 2142, 2867, 3494, 3494, 0
460.00166, 9.999894, 356, 726, 1336.1, 1219, 2090, 3036, 3476, 3476, 0
470.00182, 10.00016, 317, 816, 1382.2, 1242, 2238, 3136, 3887, 3887, 0
480.00162, 9.9998, 377, 824, 1330.4, 1233, 1988, 2817, 3887, 3887, 0
490.001708, 10.000088, 367, 861, 1409.6, 1259, 2288, 3285, 4205, 4205, 0
500.001661, 9.999953, 378, 856, 1390.2, 1260, 2258, 3093, 4205, 4205, 0
510.001779, 10.000118, 377, 855, 1354.3, 1243, 2131, 2846, 3820, 3820, 0
520.001684, 9.999905, 335, 848, 1354.4, 1234, 2211, 2739, 3588, 3588, 0
530.001598, 9.999914, 357, 856, 1377.9, 1257, 2178, 2585, 3367, 3367, 0
540.001729, 10.000131, 345, 788, 1352.4, 1262, 2005, 2444, 3012, 3012, 0
550.001792, 10.000063, 349, 839, 1341.6, 1242, 2017, 2575, 3214, 3214, 0
560.001864, 10.000072, 371, 798, 1346.5, 1214, 2200, 2736, 3327, 3327, 0
570.00158, 9.999716, 368, 823, 1300.5, 1209, 2002, 2550, 2959, 2959, 0
580.001737, 10.000157, 373, 851, 1307.9, 1202, 2080, 2428, 2985, 2985, 0
590.001713, 9.999976, 378, 857, 1370.2, 1245, 2075, 3073, 4798, 4798, 0
600.001646, 9.999933, 377, 840, 1352.2, 1226, 2060, 3089, 4072, 4072, 0
601.006128, 1.004482, 37, 840, 1350.6, 1228, 2060, 3089, 4072, 4072, 0
